6,47,37.9,37.7917471,-122.4186222,43.693,0,0.008,9.4,11.38,180,0.238,3,15,1.28
6,47,38.9,37.791751,-122.4186201,43.674,0,0.023,7.014,5.973,180,0.198,3,15,1.28
6,47,39.9,37.79175,-122.4186198,43.413,0,0.011,6.731,6.321,180,0.186,3,15,1.28
6,47,40.9,37.7917497,-122.4186205,43.247,0,0.017,5.741,5.687,180,0.186,3,15,1.28
6,47,41.9,37.7917492,-122.4186204,42.891,0,0.004,5.045,5.152,180,0.197,3,15,1.28
6,47,42.9,37.7917496,-122.4186203,42.527,0,0.002,4.561,4.738,180,0.178,3,15,1.28
6,47,43.9,37.7917503,-122.4186197,42.176,0,0.014,4.219,4.413,180,0.193,3,15,1.28
6,47,44.9,37.7917521,-122.4186196,41.977,0,0.008,3.926,4.148,180,0.187,3,15,1.28
6,47,45.9,37.7917529,-122.4186203,41.734,0,0.007,3.668,3.925,180,0.193,3,15,1.28
6,47,46.9,37.7917532,-122.4186208,41.48,0,0.006,3.441,3.733,180,0.166,3,15,1.28
6,47,47.9,37.7917538,-122.418621,41.262,0,0.006,3.263,3.577,180,0.169,3,15,1.28
6,47,48.9,37.791754,-122.4186215,41.083,0,0.002,3.112,3.45,180,0.173,3,14,1.34
6,47,49.9,37.7917542,-122.4186219,40.894,0,0.008,2.978,3.337,180,0.193,3,14,1.34
6,47,50.9,37.7917543,-122.418622,40.7,0,0.005,2.87,3.237,180,0.185,3,14,1.34
6,47,51.9,37.7917545,-122.4186217,40.521,0,0.005,2.774,3.159,180,0.174,3,14,1.34
6,47,52.9,37.7917547,-122.4186215,40.381,0,0.015,2.689,3.083,180,0.189,3,14,1.34
6,47,53.9,37.7917554,-122.4186215,40.252,0,0.013,2.613,3.014,180,0.115,3,14,1.34
6,47,54.9,37.7917553,-122.4186215,40.023,0,0.014,2.54,2.935,180,0.135,3,14,1.34
6,47,55.9,37.7917551,-122.4186212,39.797,0,0.011,2.479,2.869,180,0.188,3,14,1.34
6,47,56.9,37.7917549,-122.4186212,39.605,0,0.003,2.423,2.81,180,0.19,3,14,1.34
6,47,57.9,37.7917548,-122.4186209,39.387,0,0.007,2.376,2.761,180,0.176,3,14,1.34
6,47,58.9,37.7917547,-122.4186206,39.215,0,0.004,2.335,2.72,180,0.184,3,14,1.34
6,48,0,37.7917545,-122.4186205,39.033,0,0.011,2.292,2.68,180,0.19,3,14,1.34
6,48,0.99,37.7917545,-122.4186204,38.857,0,0.016,2.252,2.64,180,0.187,3,14,1.34
6,48,1.99,37.7917544,-122.4186203,38.718,0,0.005,2.216,2.603,180,0.191,3,14,1.34
6,48,2.99,37.7917544,-122.4186203,38.587,0,0.007,2.183,2.568,180,0.18,3,14,1.34
6,48,3.99,37.7917542,-122.4186204,38.465,0,0.011,2.15,2.533,180,0.19,3,14,1.34
6,48,4.99,37.7917537,-122.4186203,38.33,0,0.007,2.119,2.501,180,0.19,3,14,1.34
6,48,5.99,37.7917531,-122.4186204,38.208,0,0.026,2.089,2.472,180,0.188,3,14,1.34
6,48,7,37.7917529,-122.4186203,38.134,0,0.004,2.063,2.445,180,0.177,3,14,1.34
6,48,8,37.7917525,-122.4186201,38.026,0,0.014,2.035,2.411,180,0.178,3,15,1.28
6,48,9,37.791752,-122.4186198,37.92,0,0.004,2.012,2.384,180,0.181,3,15,1.28
6,48,10,37.7917515,-122.4186197,37.806,0,0.018,1.99,2.355,180,0.196,3,15,1.28
6,48,11,37.791751,-122.4186196,37.703,0,0.005,1.97,2.328,180,0.192,3,15,1.28
6,48,12,37.79175,-122.4186194,37.553,0,0.013,1.949,2.296,180,0.189,3,15,1.28
6,48,13,37.7917489,-122.4186192,37.413,0,0.005,1.93,2.268,180,0.184,3,15,1.28
6,48,14,37.7917479,-122.4186188,37.314,0,0.008,1.913,2.241,180,0.173,3,15,1.28
6,48,15,37.7917471,-122.4186185,37.264,0,0.003,1.898,2.214,180,0.186,3,15,1.28
6,48,16,37.791746,-122.4186183,37.19,0,0.012,1.883,2.187,180,0.167,3,15,1.28
6,48,17,37.7917451,-122.4186178,37.14,0,0.003,1.87,2.163,180,0.189,3,15,1.28
6,48,18,37.7917447,-122.4186174,37.128,0,0.022,1.859,2.142,180,0.194,3,15,1.28
6,48,19,37.7917441,-122.418617,37.114,0,0.012,1.849,2.121,180,0.172,3,15,1.28
6,48,20,37.7917434,-122.4186164,37.101,0,0.009,1.837,2.1,180,0.188,3,15,1.27
6,48,21,37.7917427,-122.4186158,37.109,0,0.011,1.828,2.082,180,0.168,3,15,1.27
6,48,22,37.7917419,-122.4186153,37.127,0,0.008,1.818,2.065,180,0.172,3,15,1.27
6,48,23,37.7917412,-122.4186147,37.145,0,0.02,1.808,2.047,180,0.193,3,15,1.27
6,48,24,37.7917404,-122.418614,37.157,0,0.008,1.8,2.033,180,0.179,3,15,1.27
6,48,25,37.7917397,-122.4186132,37.191,0,0.008,1.792,2.019,180,0.177,3,15,1.27
6,48,26,37.7917391,-122.4186124,37.24,0,0.015,1.786,2.009,180,0.196,3,15,1.27
6,48,27,37.7917386,-122.4186116,37.313,0,0.004,1.781,1.999,180,0.186,3,15,1.27
6,48,28,37.7917381,-122.4186108,37.398,0,0.005,1.777,1.988,180,0.187,3,15,1.27
6,48,29,37.7917375,-122.4186101,37.471,0,0.006,1.772,1.977,180,0.199,3,14,1.56
6,48,30,37.7917369,-122.4186093,37.542,0,0.004,1.77,1.966,180,0.192,3,14,1.56
6,48,31,37.7917363,-122.4186085,37.606,0,0.006,1.765,1.957,180,0.195,3,14,1.56
6,48,32,37.7917357,-122.4186077,37.691,0,0.011,1.763,1.95,180,0.201,3,14,1.56
6,48,33,37.7917351,-122.4186071,37.756,0,0.01,1.761,1.943,180,0.206,3,14,1.56
6,48,34,37.7917343,-122.4186066,37.811,0,0.018,1.757,1.937,180,0.213,3,14,1.56
6,48,35,37.7917336,-122.4186061,37.847,0,0.007,1.754,1.932,180,0.166,3,14,1.56
6,48,36,37.7917332,-122.4186058,37.895,0,0.02,1.753,1.928,180,0.212,3,14,1.56
6,48,37,37.7917328,-122.4186054,37.93,0,0.004,1.746,1.92,180,0.214,3,14,1.56
6,48,38,37.7917322,-122.418605,37.963,0,0.021,1.739,1.908,180,0.217,3,14,1.56
6,48,39,37.7917315,-122.4186048,37.942,0,0.006,1.731,1.9,180,0.194,3,14,1.56
6,48,40,37.791731,-122.4186047,37.922,0,0.011,1.725,1.898,180,0.213,3,14,1.56
6,48,41,37.7917307,-122.4186046,37.905,0,0.005,1.723,1.896,180,0.168,3,14,1.56
6,48,42,37.7917303,-122.4186044,37.894,0,0.008,1.719,1.889,180,0.168,3,14,1.56
6,48,43,37.7917298,-122.4186043,37.867,0,0.009,1.715,1.88,180,0.188,3,14,1.56
6,48,44,37.7917293,-122.4186043,37.814,0,0.017,1.712,1.873,180,0.216,3,14,1.56
6,48,45,37.7917289,-122.4186043,37.755,0,0.005,1.707,1.865,180,0.17,3,14,1.56
6,48,46,37.7917285,-122.4186043,37.682,0,0.017,1.703,1.858,180,0.215,3,14,1.56
6,48,47,37.7917282,-122.4186043,37.615,0,0.007,1.699,1.852,180,0.208,3,14,1.56
6,48,48,37.7917285,-122.418605,37.537,317.9459,0.166,1.7,1.849,44.112,0.201,3,13,1.67
6,48,49,37.7917294,-122.4186062,37.476,317.9459,0.115,1.71,1.849,44.112,0.248,3,12,1.77
6,48,50,37.7917316,-122.4186082,37.329,328.139,0.611,1.72,1.852,7.77719,0.186,3,13,1.64
6,48,51,37.7917373,-122.4186142,37.32,316.0511,0.967,1.717,1.858,5.31391,0.182,3,12,1.77
6,48,52,37.7917448,-122.4186241,37.333,307.1392,1.308,1.715,1.869,4.85848,0.164,3,13,1.67
6,48,53,37.7917534,-122.4186421,37.368,294.4198,2.314,1.718,1.892,4.17809,0.169,3,13,1.67
6,48,54,37.7917578,-122.418675,37.233,270.7487,3.699,1.72,1.934,2.72932,0.099,3,14,1.56
6,48,55,37.7917541,-122.4187227,36.484,261.8719,4.904,1.703,1.944,1.8439,0.075,3,13,1.67
6,48,56,37.7917467,-122.418782,35.8,260.1656,5.695,1.69,1.958,1.66965,0.079,3,12,1.69
6,48,57,37.7917382,-122.4188456,35.111,259.0304,5.666,1.689,1.978,1.94416,0.081,3,13,1.58
6,48,58,37.7917308,-122.4189084,34.649,260.4968,5.371,1.677,1.978,1.73668,0.086,3,12,1.69
6,48,59,37.7917258,-122.4189653,34.428,261.9924,4.579,1.668,1.988,2.46858,0.088,3,12,1.73
6,49,0,37.7917214,-122.419011,34.192,260.8055,3.444,1.66,1.999,3.04572,0.087,3,13,1.7
6,49,0.99,37.791718,-122.419043,33.837,257.9205,2.089,1.659,2.027,5.34838,0.077,3,14,1.56
6,49,1.99,37.7917175,-122.4190596,33.878,256.4925,0.599,1.65,2.049,15.3859,0.092,3,14,1.56
6,49,2.99,37.7917178,-122.4190642,33.938,256.4925,0.058,1.614,2.045,15.4398,0.185,3,13,1.67
6,49,3.99,37.791718,-122.4190755,33.96,263.3185,1.826,1.582,2.036,5.60294,0.083,3,13,1.67
6,49,4.99,37.7917136,-122.4191073,33.559,259.6019,3.837,1.57,2.05,3.09286,0.102,3,14,1.34
6,49,5.99,37.7917091,-122.41916,33.71,260.5346,5.239,1.549,2.057,1.6165,0.11,3,12,2.11
6,49,6.99,37.7917015,-122.4192252,33.794,260.4242,6.279,1.526,2.062,1.01144,0.104,3,12,2.11
6,49,7.99,37.7916906,-122.4193028,33.796,258.9121,7.569,1.515,2.068,0.96768,0.074,3,12,2.11
6,49,8.99,37.7916764,-122.4193953,33.53,258.9609,9.064,1.508,2.074,0.82943,0.084,3,11,2.15
6,49,9.99,37.7916617,-122.4195036,33.352,260.7088,10.26,1.502,2.094,0.90973,0.102,3,11,2.15
6,49,10.9,37.7916458,-122.419621,32.693,260.4095,10.757,1.507,2.123,1.07131,0.091,3,14,1.56
6,49,11.9,37.7916295,-122.4197435,31.834,260.7047,11.177,1.513,2.108,0.96763,0.075,3,14,1.56
6,49,12.9,37.7916134,-122.4198693,30.795,261.4341,11.427,1.512,2.084,0.74306,0.081,3,14,1.56
6,49,13.9,37.7915986,-122.419995,29.883,260.7808,10.914,1.499,2.06,0.78625,0.072,3,14,1.56
6,49,14.9,37.7915844,-122.4201133,29.15,260.96,10.103,1.485,2.057,0.73926,0.072,3,12,2.11
6,49,15.9,37.7915711,-122.4202214,28.394,260.9402,9.163,1.477,2.052,0.74448,0.072,3,13,1.67
6,49,16.9,37.7915592,-122.4203187,27.885,260.1394,8.122,1.466,2.047,0.94969,0.072,3,12,2.11
6,49,17.9,37.7915475,-122.4204046,27.412,259.7119,7.216,1.458,2.038,1.00464,0.065,3,13,1.67
6,49,18.9,37.7915375,-122.4204799,26.963,260.1966,6.226,1.449,2.033,1.23261,0.069,3,12,1.69
6,49,19.9,37.7915294,-122.4205431,26.389,260.8133,5.134,1.441,2.027,1.38538,0.132,3,13,1.67
6,49,20.9,37.7915239,-122.4205932,25.939,261.665,3.833,1.433,2.013,1.7479,0.077,3,13,1.67
6,49,21.9,37.7915199,-122.4206297,25.565,259.3443,2.696,1.42,2.003,2.53678,0.069,3,13,1.67
6,49,22.9,37.7915171,-122.4206556,25.276,261.2439,1.922,1.41,2.009,4.28987,0.103,3,12,1.72
6,49,23.9,37.7915146,-122.4206748,25.075,253.7815,1.475,1.409,2.023,6.35933,0.084,3,13,1.67
6,49,24.9,37.7915128,-122.4206884,24.815,258.6914,0.959,1.4,2.015,6.60104,0.081,3,13,1.67
6,49,25.9,37.7915112,-122.4206963,24.782,253.8237,0.461,1.389,2.023,19.6295,0.094,3,13,1.67
6,49,26.9,37.7915121,-122.420699,24.655,253.8237,0.022,1.386,2.028,19.6809,0.224,3,13,1.67
6,49,27.9,37.7915129,-122.4206992,24.536,253.8237,0.007,1.381,2.025,19.7317,0.222,3,14,1.56
6,49,28.9,37.7915133,-122.4207004,24.751,253.8237,0.009,1.375,2.013,19.7317,0.141,3,14,1.56
6,49,29.9,37.7915136,-122.4207013,24.884,253.8237,0.007,1.371,2.001,19.7317,0.205,3,14,1.56
6,49,30.9,37.7915145,-122.4207018,24.891,253.8237,0.005,1.369,1.994,19.7317,0.13,3,14,1.56
6,49,31.9,37.7915162,-122.4207025,24.947,253.8237,0.006,1.367,2.003,19.7317,0.224,3,14,1.56
6,49,32.9,37.7915174,-122.4207032,24.811,253.8237,0.006,1.366,1.981,19.7317,0.154,3,15,1.27
6,49,33.9,37.7915198,-122.4207053,24.843,253.8237,0.016,1.358,1.98,19.7317,0.147,3,15,1.27
6,49,34.9,37.7915225,-122.4207075,24.949,253.8237,0.003,1.355,1.992,19.7317,0.226,3,15,1.27
6,49,35.9,37.7915243,-122.4207086,24.757,253.8237,0.004,1.352,1.971,19.7317,0.194,3,14,1.56
6,49,36.9,37.7915258,-122.4207098,24.638,253.8237,0.007,1.341,1.957,19.7317,0.2,3,14,1.56
6,49,37.9,37.791528,-122.4207115,24.708,253.8237,0.007,1.372,1.999,19.7317,0.194,3,15,1.27
6,49,38.9,37.7915297,-122.420713,24.716,253.8237,0.007,1.449,2.107,19.7317,0.191,3,15,1.27
6,49,39.9,37.7915306,-122.4207144,24.613,253.8237,0.113,1.337,1.936,19.7317,0.081,3,14,1.56
6,49,40.9,37.791531,-122.4207183,24.423,260.9698,0.506,1.312,1.9,14.1566,0.088,3,14,1.56
6,49,41.9,37.791529,-122.4207303,24.178,258.7065,1.676,1.307,1.899,3.7786,0.071,3,13,1.67
6,49,42.9,37.7915242,-122.4207563,23.908,258.8267,3.088,1.301,1.902,2.14475,0.083,3,13,1.67
6,49,43.9,37.791517,-122.420795,23.736,256.119,3.91,1.293,1.905,1.54418,0.079,3,13,1.67
6,49,44.9,37.7915019,-122.4208358,23.671,236.0117,4.146,1.283,1.905,1.27235,0.083,3,13,1.67
6,49,45.9,37.7914725,-122.4208673,23.558,207.8302,4.631,1.273,1.906,0.91933,0.101,3,13,1.67
6,49,46.9,37.7914291,-122.4208799,23.416,180.9707,5.475,1.264,1.92,0.95178,0.118,3,13,1.67
6,49,47.9,37.7913757,-122.420875,23.014,171.3928,6.38,1.258,1.934,0.97419,0.153,3,14,1.33
6,49,48.9,37.7913145,-122.4208622,22.507,170.1859,7.268,1.251,1.948,1.15014,0.193,3,12,2.11
6,49,50,37.7912478,-122.420848,22.121,170.6738,7.68,1.245,1.968,1.02543,0.173,3,12,2.11
6,49,51,37.7911811,-122.4208344,21.604,171.1206,7.242,1.24,1.992,0.86573,0.175,3,12,2.11
6,49,52,37.7911219,-122.4208225,21.407,171.0553,5.987,1.235,2.02,1.10657,0.177,3,13,1.46
6,49,53,37.7910727,-122.4208124,21.346,170.4742,5.044,1.242,2.069,2.62445,0.182,3,13,1.67
6,49,54,37.7910311,-122.4208039,21.446,171.4011,4.272,1.255,2.101,2.12264,0.127,3,15,1.26
6,49,55,37.7909962,-122.4207966,21.819,169.978,3.603,1.258,2.133,2.24525,0.114,3,14,1.32
6,49,56,37.790965,-122.4207894,21.871,169.9292,3.37,1.264,2.175,3.04021,0.144,3,14,1.32
6,49,57,37.7909343,-122.420782,22.265,168.9902,3.534,1.278,2.216,3.1011,0.142,3,13,1.33
6,49,58,37.7909006,-122.4207731,22.426,167.417,4.03,1.292,2.247,2.04324,0.101,3,13,1.33
6,49,59,37.7908618,-122.4207629,22.627,168.4108,4.78,1.293,2.26,1.59337,0.101,3,15,1.26
6,50,0,37.790818,-122.4207516,22.54,168.1916,5.081,1.297,2.291,1.74265,0.102,3,13,1.36
6,50,1,37.7907733,-122.4207406,22.406,170.9888,4.905,1.301,2.296,1.75629,0.11,3,14,1.32
6,50,2,37.7907302,-122.420732,22.254,172.1906,4.564,1.306,2.283,2.1993,0.116,3,13,1.36
6,50,3,37.7906908,-122.4207239,21.687,170.9874,3.875,1.304,2.257,1.45469,0.124,3,13,1.46
6,50,4,37.7906598,-122.4207169,21.517,171.2495,2.815,1.293,2.226,1.70063,0.113,3,14,1.32
6,50,5,37.7906417,-122.4207128,21.528,171.1003,1.165,1.284,2.208,3.28823,0.101,3,13,1.46
6,50,6,37.7906357,-122.4207113,21.613,171.1003,0.065,1.275,2.198,3.43234,0.108,3,13,1.33
6,50,7,37.7906346,-122.4207114,21.887,171.1003,0.012,1.266,2.188,3.6464,0.168,3,15,1.26
6,50,8,37.7906336,-122.4207115,22.249,171.1003,0.004,1.257,2.177,3.85256,0.172,3,15,1.26
6,50,9,37.7906326,-122.4207118,22.651,171.1003,0.004,1.25,2.164,3.85256,0.162,3,15,1.26
6,50,10,37.7906313,-122.4207119,23.135,171.1003,0.005,1.242,2.148,3.85256,0.155,3,15,1.26
6,50,11,37.7906298,-122.4207117,23.51,171.1003,0.031,1.234,2.132,3.98544,0.116,3,15,1.26
6,50,12,37.7906219,-122.4207085,23.458,161.9253,1.72,1.228,2.123,2.65998,0.105,3,13,1.33
6,50,13,37.7906011,-122.4206918,24.528,141.9988,3.785,1.222,2.121,2.07737,0.184,3,13,1.34
6,50,14,37.7905787,-122.4206475,24.824,110.2054,5.804,1.221,2.127,1.8386,0.194,3,14,1.33
6,50,15,37.7905701,-122.4205731,24.746,89.47432,7.633,1.225,2.116,1.57027,0.144,3,15,1.26
6,50,16,37.7905768,-122.4204768,24.809,82.41237,9.591,1.222,2.078,0.95355,0.092,3,15,1.26
6,50,17,37.7905905,-122.4203595,24.918,81.28098,11.309,1.212,2.028,0.61523,0.073,3,14,1.56
6,50,18,37.7906073,-122.420225,25.225,81.1319,12.701,1.199,1.977,0.55762,0.078,3,14,1.56
6,50,19,37.7906256,-122.4200782,25.651,81.17221,13.473,1.19,1.941,0.45471,0.076,3,13,1.67
6,50,20,37.7906446,-122.4199269,26.136,81.00478,13.549,1.182,1.913,0.49575,0.083,3,14,1.56
6,50,21,37.7906632,-122.4197767,26.56,81.30172,13.16,1.173,1.875,0.49822,0.073,3,15,1.26
6,50,22,37.7906805,-122.4196303,26.974,81.69257,12.852,1.165,1.843,0.52594,0.078,3,14,1.56
6,50,23,37.7906966,-122.4194887,27.487,82.00356,12.273,1.162,1.817,0.60127,0.081,3,13,1.67
6,50,24,37.7907118,-122.4193505,27.966,81.84751,12.23,1.165,1.8,0.66611,0.091,3,15,1.26
6,50,25,37.7907288,-122.4192113,28.466,80.31737,12.538,1.168,1.786,0.62253,0.082,3,14,1.56
6,50,26,37.790748,-122.4190691,28.565,79.36941,12.741,1.169,1.778,0.54536,0.089,3,13,1.67
6,50,27,37.7907693,-122.4189232,28.915,79.79591,13.411,1.172,1.771,0.65679,0.091,3,13,1.67
6,50,28,37.7907908,-122.4187691,29.676,80.52417,14.208,1.178,1.767,0.57922,0.088,3,14,1.33
6,50,29,37.7908119,-122.4186107,30.558,80.93007,14.1,1.179,1.755,0.53479,0.079,3,15,1.26
6,50,30,37.7908312,-122.4184546,31.535,81.17334,13.766,1.181,1.757,0.54331,0.081,3,14,1.33
6,50,31,37.7908494,-122.4183031,32.445,81.38871,13.23,1.181,1.763,0.54209,0.099,3,14,1.33
6,50,32,37.7908667,-122.4181597,33.32,81.18033,12.274,1.183,1.763,0.69711,0.093,3,14,1.33
6,50,33,37.7908828,-122.418027,34.142,81.23607,11.36,1.189,1.77,0.79375,0.104,3,14,1.33
6,50,34,37.7908974,-122.4179059,34.923,81.6025,10.165,1.19,1.758,0.75637,0.085,3,14,1.33
6,50,35,37.7909094,-122.4177986,35.572,81.99151,8.889,1.191,1.762,1.14927,0.107,3,15,1.26
6,50,36,37.7909196,-122.4177108,36.202,81.32577,6.766,1.208,1.778,1.55641,0.126,3,15,1.26
6,50,37,37.7909272,-122.4176493,36.749,81.03123,4.226,1.237,1.823,3.38405,0.165,3,14,1.56
6,50,38,37.7909316,-122.4176139,37.006,79.16981,2.137,1.274,1.86,5.9355,0.148,3,14,1.33
6,50,39,37.7909343,-122.417598,37.141,74.05323,0.791,1.3,1.896,16.2251,0.15,3,14,1.33
6,50,40,37.7909352,-122.4175947,37.198,74.05323,0.064,1.324,1.936,16.3043,0.286,3,14,1.33
6,50,41,37.7909355,-122.4175956,37.247,74.05323,0.042,1.36,1.987,16.3869,0.3,3,15,1.26
6,50,41.9,37.7909354,-122.4175972,37.341,74.05323,0.026,1.384,2.012,16.4655,0.287,3,15,1.26
6,50,42.9,37.7909345,-122.4175992,37.432,74.05323,0.029,1.392,2.028,16.4655,0.28,3,15,1.26
6,50,43.9,37.7909338,-122.4176011,37.572,74.05323,0.019,1.402,2.053,16.4655,0.283,3,15,1.26
6,50,44.9,37.7909329,-122.4176023,37.617,74.05323,0.018,1.421,2.087,16.4655,0.239,3,15,1.26
6,50,45.9,37.7909313,-122.4176043,37.658,74.05323,0.019,1.424,2.102,16.4655,0.271,3,15,1.26
6,50,46.9,37.7909297,-122.4176063,37.705,74.05323,0.021,1.427,2.123,16.4655,0.276,3,15,1.26
6,50,47.9,37.7909282,-122.4176082,37.646,74.05323,0.007,1.429,2.125,16.4655,0.281,3,15,1.26
6,50,48.9,37.7909267,-122.4176097,37.517,74.05323,0.016,1.425,2.12,16.4655,0.195,3,15,1.26
6,50,49.9,37.7909254,-122.4176111,37.424,74.05323,0.009,1.422,2.119,16.4655,0.2,3,14,1.33
6,50,50.9,37.790924,-122.4176119,37.332,74.05323,0.008,1.421,2.113,16.4655,0.192,3,15,1.26
6,50,51.9,37.7909225,-122.4176126,37.214,74.05323,0.009,1.415,2.11,16.4655,0.207,3,15,1.26
6,50,52.9,37.7909226,-122.4176043,37.241,79.62157,1.588,1.394,2.085,7.13328,0.125,3,15,1.26
6,50,53.9,37.7909256,-122.4175752,37.238,80.39757,3.605,1.372,2.049,2.54625,0.108,3,13,1.67
6,50,54.9,37.790932,-122.4175234,37.297,79.59015,5.583,1.356,2.026,1.69837,0.123,3,14,1.33
6,50,55.9,37.7909431,-122.4174522,37.472,78.29387,7.225,1.381,2.07,2.16165,0.19,3,14,1.32
6,50,56.9,37.7909557,-122.4173617,37.405,79.50342,8.84,1.406,2.086,1.30562,0.154,3,14,1.32
6,50,57.9,37.7909708,-122.4172571,38.225,79.95915,9.997,1.387,2.045,0.74498,0.099,3,14,1.32
6,50,58.9,37.790987,-122.4171409,39.152,81.05336,10.624,1.362,1.994,0.61115,0.078,3,14,1.32
6,51,0,37.7910033,-122.4170179,40.337,80.7918,11.132,1.335,1.941,0.41442,0.057,3,14,1.32
6,51,0.99,37.7910189,-122.416889,41.4,81.02523,11.538,1.311,1.899,0.4918,0.061,3,14,1.32
6,51,1.99,37.7910356,-122.4167588,42.49,80.33245,11.381,1.291,1.861,0.553,0.078,3,13,1.66
6,51,2.99,37.791052,-122.4166323,43.775,80.77738,11.077,1.285,1.851,0.63884,0.074,3,13,1.66
6,51,3.99,37.7910684,-122.4165085,45.14,80.5586,10.937,1.282,1.853,0.50078,0.074,3,14,1.32
6,51,4.99,37.7910836,-122.4163896,46.367,80.48444,10.18,1.277,1.854,0.68659,0.075,3,13,1.66
6,51,5.99,37.7910975,-122.4162813,47.532,81.31732,9.037,1.272,1.857,0.63551,0.079,3,12,2.09
6,51,6.99,37.791107,-122.4161853,48.612,84.52319,7.909,1.266,1.864,0.77944,0.088,3,13,1.66
6,51,7.99,37.7911147,-122.4161042,49.957,82.11323,6.539,1.268,1.881,1.15352,0.083,3,15,1.26
6,51,8.99,37.7911222,-122.4160387,50.892,79.52583,4.92,1.279,1.903,1.72683,0.072,3,12,2.09
6,51,9.99,37.791128,-122.415993,51.372,78.93407,2.955,1.28,1.915,2.44514,0.07,3,13,1.69
6,51,10.9,37.7911318,-122.4159654,51.617,76.26396,1.721,1.278,1.922,4.63912,0.081,3,13,1.45
