0,0,0,37.825825,-122.303177,0,0,89.229996,0,0,0,0,0,0,0
0,0,0,37.825825,-122.303177,0,0,89.299995,0,0,0,0,0,0,0
0,0,0,37.825825,-122.303177,0,0,89.349998,0,0,0,0,0,0,0
0,0,0,37.825825,-122.303177,0,0,89.459999,0,0,0,0,0,0,0
0,0,0,37.825825,-122.303177,0,0,89.57,0,0,0,0,0,0,0
0,0,0,37.825825,-122.303177,0,0,89.689995,0,0,0,0,0,0,0
0,0,0,37.825825,-122.303177,0,0,89.849998,0,0,0,0,0,0,0
0,0,0,37.825825,-122.303177,0,0,89.959999,0,0,0,0,0,0,0
0,0,0,37.825825,-122.303177,0,0,90.049995,0,0,0,0,0,0,0
0,0,0,37.825825,-122.303177,0,0,90.159996,0,0,0,0,0,0,0
0,0,0,37.825775,-122.303452,0,0,90.25,0,0,0,0,0,0,0
0,0,0,37.825775,-122.303452,0,0,90.389999,0,0,0,0,0,0,0
0,0,0,37.825775,-122.303452,0,0,90.509995,0,0,0,0,0,0,0
0,0,0,37.825775,-122.303452,0,0,90.559998,0,0,0,0,0,0,0
0,0,0,37.825775,-122.303452,0,0,90.639999,0,0,0,0,0,0,0
0,0,0,37.825775,-122.303452,0,0,90.689995,0,0,0,0,0,0,0
0,0,0,37.825775,-122.303452,0,0,90.729996,0,0,0,0,0,0,0
0,0,0,37.825775,-122.303452,0,0,90.739998,0,0,0,0,0,0,0
0,0,0,37.825775,-122.303452,0,0,90.759995,0,0,0,0,0,0,0
0,0,0,37.825722,-122.303734,0,0,90.75,0,0,0,0,0,0,0
0,0,0,37.825722,-122.303734,0,0,90.68,0,0,0,0,0,0,0
0,0,0,37.825722,-122.303734,0,0,90.619995,0,0,0,0,0,0,0
0,0,0,37.825722,-122.303734,0,0,90.610001,0,0,0,0,0,0,0
0,0,0,37.825722,-122.303734,0,0,90.579994,0,0,0,0,0,0,0
0,0,0,37.825722,-122.303734,0,0,90.489998,0,0,0,0,0,0,0
0,0,0,37.825722,-122.303734,0,0,90.419998,0,0,0,0,0,0,0
0,0,0,37.825722,-122.303734,0,0,90.369995,0,0,0,0,0,0,0
0,0,0,37.825722,-122.303734,0,0,90.229996,0,0,0,0,0,0,0
0,0,0,37.825722,-122.303734,0,0,90.150002,0,0,0,0,0,0,0
0,0,0,37.825668,-122.304016,0,0,90.019997,0,0,0,0,0,0,0
0,0,0,37.825668,-122.304016,0,0,89.939995,0,0,0,0,0,0,0
0,0,0,37.825668,-122.304016,0,0,89.900002,0,0,0,0,0,0,0
0,0,0,37.825668,-122.304016,0,0,89.779999,0,0,0,0,0,0,0
0,0,0,37.825668,-122.304016,0,0,89.650002,0,0,0,0,0,0,0
0,0,0,37.825668,-122.304016,0,0,89.599998,0,0,0,0,0,0,0
0,0,0,37.825668,-122.304016,0,0,89.540001,0,0,0,0,0,0,0
0,0,0,37.825668,-122.304016,0,0,89.509995,0,0,0,0,0,0,0
0,0,0,37.825668,-122.304016,0,0,89.439995,0,0,0,0,0,0,0
0,0,0,37.825668,-122.304016,0,0,89.339996,0,0,0,0,0,0,0
0,0,0,37.825623,-122.304298,0,0,89.229996,0,0,0,0,0,0,0
0,0,0,37.825623,-122.304298,0,0,89.139999,0,0,0,0,0,0,0
0,0,0,37.825623,-122.304298,0,0,89.059998,0,0,0,0,0,0,0
0,0,0,37.825623,-122.304298,0,0,89.009995,0,0,0,0,0,0,0
0,0,0,37.825623,-122.304298,0,0,88.979996,0,0,0,0,0,0,0
0,0,0,37.825623,-122.304298,0,0,88.919998,0,0,0,0,0,0,0
0,0,0,37.825623,-122.304298,0,0,88.799995,0,0,0,0,0,0,0
0,0,0,37.825623,-122.304298,0,0,88.650002,0,0,0,0,0,0,0
0,0,0,37.825623,-122.304298,0,0,88.519997,0,0,0,0,0,0,0
0,0,0,37.825623,-122.304298,0,0,88.470001,0,0,0,0,0,0,0
0,0,0,37.825573,-122.304581,0,0,88.369995,0,0,0,0,0,0,0
0,0,0,37.825573,-122.304581,0,0,88.239998,0,0,0,0,0,0,0
